activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_time,end_time,duration_minutes,distance_miles
1.396863849515925e+19,42.362666,-71.08399399999999,42.363218852024886,-71.0876848536742,EAT,2022-07-20 11:00:02,2022-07-20 11:01:35,1,0.08079226674336401
1.417123290815197e+19,42.362666,-71.08399399999999,42.363218852024886,-71.0876848536742,EAT,2022-07-20 11:01:35,2022-07-20 11:01:35,0,0.0
9.981740374276866e+18,42.361649,-71.09047,42.361889,-71.090546,EAT,2022-07-20 11:02:35,2022-07-20 11:02:35,0,0.0
7.383339322572162e+18,42.362666,-71.08399399999999,42.3650471063704,-71.09269561781029,EAT,2022-07-20 11:03:14,2022-07-20 11:03:39,0,0.02235529819191
1.3397958998147203e+19,42.365551,-71.09015699999999,42.366153000000004,-71.092508,EAT,2022-07-20 11:04:43,2022-07-20 11:06:12,1,0.07697767831350799
1.6965474320904495e+19,42.362666,-71.08399399999999,42.3643,-71.079199,EAT,2022-07-20 11:05:17,2022-07-20 11:08:49,3,0.18298919261722896
1.205081831224651e+19,42.363147999999995,-71.093133,42.36864,-71.090018,EAT,2022-07-20 11:05:28,2022-07-20 11:07:12,1,0.37087247226903103
5.964450612975324e+18,42.36255,-71.085605,42.364891,-71.088978,EAT,2022-07-20 11:06:14,2022-07-20 11:06:14,0,0.0
1.3093980311624206e+19,42.359176,-71.088217,42.360623,-71.08743,EAT,2022-07-20 11:07:46,2022-07-20 11:10:18,2,0.126383863618652
8.578231093471408e+18,42.361649,-71.09047,42.362686,-71.085348,EAT,2022-07-20 11:08:40,2022-07-20 11:09:49,1,0.36157329263620797
8.119004876828902e+18,42.363147999999995,-71.093133,42.363218852024886,-71.0876848536742,EAT,2022-07-20 11:12:47,2022-07-20 11:15:01,2,0.44063871275059
3.4361605214838195e+18,42.363147999999995,-71.093133,42.364891,-71.088978,EAT,2022-07-20 11:12:53,2022-07-20 11:13:29,0,0.031612249625
1.5086624353076806e+19,42.363147999999995,-71.093133,42.363462,-71.08755,EAT,2022-07-20 11:15:01,2022-07-20 11:17:06,2,0.108456438713035
3.809499789450367e+18,42.36255,-71.085605,42.363218852024886,-71.0876848536742,EAT,2022-07-20 11:15:31,2022-07-20 11:20:48,5,0.273957387090754
2.414243571626419e+18,42.363058,-71.092456,42.36467240318265,-71.08384421052558,EAT,2022-07-20 11:16:20,2022-07-20 11:18:21,2,0.6070756602523161
1.2356710186954398e+19,42.367536,-71.080956,42.366022824085505,-71.08192419192879,EAT,2022-07-20 11:17:57,2022-07-20 11:17:57,0,0.0004890776524650001
8.757589417405795e+17,42.361317,-71.085981,42.362696,-71.08536600000001,EAT,2022-07-20 11:20:00,2022-07-20 11:22:16,2,0.11781162928488
4.334770694266795e+17,42.366363,-71.07819,42.365903,-71.080833,EAT,2022-07-20 11:22:51,2022-07-20 11:25:23,2,0.13181431202000002
1.2974856408775735e+19,42.363372999999996,-71.081453,42.364441,-71.079598,EAT,2022-07-20 11:23:13,2022-07-20 11:25:47,2,0.133511363351314
1.411024373809869e+18,42.363039,-71.088413,42.363218852024886,-71.0876848536742,EAT,2022-07-20 11:24:11,2022-07-20 11:25:18,1,0.05822112535373501
2.5682266935932856e+18,42.363147999999995,-71.093133,42.363218852024886,-71.0876848536742,EAT,2022-07-20 11:24:28,2022-07-20 11:27:35,3,0.161476635071191
1.6864182161713424e+19,42.362666,-71.08399399999999,42.361889,-71.090546,EAT,2022-07-20 11:27:00,2022-07-20 11:27:20,0,0.017756584912233
1.5366494741300326e+19,42.36255,-71.085605,42.364891,-71.088978,EAT,2022-07-20 11:27:23,2022-07-20 11:28:30,1,0.058068880798728
1.651417583098547e+19,42.362666,-71.08399399999999,42.362077,-71.08483299999999,EAT,2022-07-20 11:28:39,2022-07-20 11:30:23,1,0.090310121569233
1.778829496607854e+19,42.363039,-71.088413,42.3650769,-71.07844279999999,EAT,2022-07-20 11:28:55,2022-07-20 11:32:06,3,1.0526225669121279
6.044187868968288e+18,42.363147999999995,-71.093133,42.362897,-71.083786,EAT,2022-07-20 11:30:10,2022-07-20 11:40:41,10,0.545097858672658
9.813192678430144e+17,42.365551,-71.09015699999999,42.365579,-71.09008,EAT,2022-07-20 11:31:55,2022-07-20 11:31:55,0,0.0
1.0482622378604868e+19,42.363147999999995,-71.093133,42.363218852024886,-71.0876848536742,EAT,2022-07-20 11:36:35,2022-07-20 11:38:34,1,0.103372615185666
2.617959868705072e+18,42.361649,-71.09047,42.360623,-71.08743,EAT,2022-07-20 11:40:02,2022-07-20 11:44:26,4,0.22834816076878706
8.236802046305271e+18,42.365551,-71.09015699999999,42.365579,-71.09008,EAT,2022-07-20 11:41:19,2022-07-20 11:41:19,0,0.0
1.0540980460935123e+19,42.363372999999996,-71.081453,42.3643,-71.079199,EAT,2022-07-20 11:41:35,2022-07-20 11:42:58,1,0.40085801082091504
7.001358405273891e+18,42.365551,-71.09015699999999,42.367304,-71.090128,EAT,2022-07-20 11:41:43,2022-07-20 11:47:19,5,0.29023164822143005
7.305333956781192e+18,42.363027,-71.091578,42.36733922375996,-71.09181663009966,EAT,2022-07-20 11:41:45,2022-07-20 11:45:47,4,0.20963144113559498
3.782180306850944e+17,42.365551,-71.09015699999999,42.365691,-71.092708,EAT,2022-07-20 11:43:01,2022-07-20 11:44:29,1,0.07613853990247099
9.441731497792311e+18,42.363027,-71.091578,42.360623,-71.08743,EAT,2022-07-20 11:43:05,2022-07-20 11:45:08,2,0.10656958282401402
4.863546368710965e+18,42.363039,-71.088413,42.366118,-71.07826899999999,EAT,2022-07-20 11:43:29,2022-07-20 11:46:42,3,1.1281068186568568
6.85922819786503e+18,42.362666,-71.08399399999999,42.3628,-71.08661500000001,EAT,2022-07-20 11:44:06,2022-07-20 11:45:24,1,0.06807396798279701
1.5463704549174458e+19,42.36853,-71.079323,42.3628,-71.08661500000001,EAT,2022-07-20 11:45:08,2022-07-20 11:46:54,1,0.4886207113786431
1.1622492703425726e+19,42.359113,-71.092946,42.36092,-71.083662,EAT,2022-07-20 11:46:03,2022-07-20 11:52:50,6,0.34969068180253104
1.5624341476947102e+19,42.363147999999995,-71.093133,42.362934,-71.082109,EAT,2022-07-20 11:47:29,2022-07-20 11:49:47,2,0.11947737926731003
1.1829824990501544e+19,42.363058,-71.092456,42.361342,-71.08126700000001,EAT,2022-07-20 11:48:17,2022-07-20 11:54:09,5,0.30424753560954504
1.1622446147957926e+19,42.36255,-71.085605,42.362077,-71.08483299999999,EAT,2022-07-20 11:48:20,2022-07-20 11:50:04,1,0.090310121569233
1.4535677054484818e+18,42.36853,-71.079323,42.3662424124032,-71.07850063191331,EAT,2022-07-20 11:50:15,2022-07-20 11:51:07,0,0.30494015774655303
5.071819147441317e+18,42.366363,-71.07819,42.3662424124032,-71.07850063191331,EAT,2022-07-20 11:50:15,2022-07-20 11:50:30,0,0.013100037251831002
6.379846664625369e+18,42.363027,-71.091578,42.361889,-71.090546,EAT,2022-07-20 11:51:46,2022-07-20 11:52:56,1,0.06076904518169
1.588556966428845e+19,42.362666,-71.08399399999999,42.3628,-71.08661500000001,EAT,2022-07-20 11:52:21,2022-07-20 11:54:21,2,0.103734226608952
4.71725252873526e+18,42.36255,-71.085605,42.366408126181994,-71.09548466720597,EAT,2022-07-20 11:52:37,2022-07-20 11:52:48,0,0.010325869976076
1.64329845879052e+19,42.363058,-71.092456,42.363462,-71.08755,EAT,2022-07-20 11:52:56,2022-07-20 11:53:16,0,0.017277846406696003
8.385483173759285e+18,42.361649,-71.09047,42.363462,-71.08755,EAT,2022-07-20 11:53:46,2022-07-20 11:56:49,3,0.7226787109374531
1.8412901193354183e+19,42.363058,-71.092456,42.36467240318265,-71.08384421052558,EAT,2022-07-20 11:55:12,2022-07-20 12:10:06,14,0.772336955286899
3.1986658108305536e+18,42.362666,-71.08399399999999,42.362934,-71.082109,EAT,2022-07-20 11:55:12,2022-07-20 11:56:54,1,0.5416389851230731
1.647328241210724e+19,42.363058,-71.092456,42.362934,-71.082109,EAT,2022-07-20 11:55:12,2022-07-20 11:57:13,2,0.69102585757178
1.0245348711797983e+19,42.363039,-71.088413,42.363218852024886,-71.0876848536742,EAT,2022-07-20 11:55:12,2022-07-20 11:57:23,2,0.11328943479213
2.6604778337199104e+18,42.359113,-71.092946,42.360176467630076,-71.08576965108064,EAT,2022-07-20 11:58:04,2022-07-20 12:05:30,7,0.383085880389721
1.2800719431607747e+19,42.362666,-71.08399399999999,42.3638336,-71.0921638,EAT,2022-07-20 11:58:11,2022-07-20 12:00:54,2,0.14085069427779598
6.024218969422922e+18,42.363468,-71.088546,42.362696,-71.08536600000001,EAT,2022-07-20 12:00:00,2022-07-20 12:02:21,2,0.122383747184989
6.458859334225286e+18,42.364393,-71.08209699999999,42.368864673913244,-71.08219817971738,EAT,2022-07-20 12:01:04,2022-07-20 12:02:41,1,0.4203399159602661
3.0614126557160934e+18,42.359176,-71.088217,42.363218852024886,-71.0876848536742,EAT,2022-07-20 12:03:31,2022-07-20 12:06:00,2,0.12892653350067002
7.216678517078504e+18,42.363101,-71.08785400000001,42.366372,-71.093115,EAT,2022-07-20 12:03:39,2022-07-20 12:04:22,0,0.037725526624493994
1.2485708005036943e+19,42.363027,-71.091578,42.366428000000006,-71.094095,EAT,2022-07-20 12:05:46,2022-07-20 12:07:17,1,0.078965591453654
1.6489318614013587e+19,42.364393,-71.08209699999999,42.364441,-71.079598,EAT,2022-07-20 12:06:30,2022-07-20 12:09:00,2,0.12962071273561698
6.181909935299868e+18,42.363468,-71.088546,42.362077,-71.08483299999999,EAT,2022-07-20 12:06:40,2022-07-20 12:11:18,4,1.655128330845051
8.434405414261583e+18,42.361649,-71.09047,42.365747999999996,-71.086574,EAT,2022-07-20 12:08:26,2022-07-20 12:10:56,2,0.6233286571156539
1.656388810943089e+19,42.365551,-71.09015699999999,42.363218852024886,-71.0876848536742,EAT,2022-07-20 12:09:42,2022-07-20 12:15:03,5,0.27775522787973494
9.064229535550521e+18,42.363147999999995,-71.093133,42.3650471063704,-71.09269561781029,EAT,2022-07-20 12:10:09,2022-07-20 12:10:34,0,0.02235529819191
9.615216114422583e+18,42.36255,-71.085605,42.363218852024886,-71.0876848536742,EAT,2022-07-20 12:10:11,2022-07-20 12:10:11,0,0.0
2.312172573298657e+18,42.359113,-71.092946,42.360623,-71.08743,EAT,2022-07-20 12:11:29,2022-07-20 12:11:29,0,0.0
1.7548962480856697e+19,42.36255,-71.085605,42.366153000000004,-71.092508,EAT,2022-07-20 12:13:04,2022-07-20 12:13:54,0,0.043971122894067995
